,Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
473,324631,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.180326,-1.003752,WOAH (former OIE),Confirmed,Domestic,Chicken,28/03/2022,13/06/2022,,
474,324633,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-AUGUSTIN-DES-BOIS,47.43952,-0.769587,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,28/03/2022,13/06/2022,,
475,324634,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,a,47.246703,-0.912423,WOAH (former OIE),Confirmed,Domestic,Turkey,28/03/2022,13/06/2022,,
476,324635,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMOINE,47.130451,-1.217452,WOAH (former OIE),Confirmed,Domestic,Duck,28/03/2022,12/06/2022,,
477,318370,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.169992,-1.075623,WOAH (former OIE),Confirmed,Domestic,Chicken,27/03/2022,04/04/2022,,
478,318379,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MONTREVAULT-SUR-EVRE,47.279075,-0.865574,WOAH (former OIE),Confirmed,Domestic,Duck,27/03/2022,04/04/2022,,
479,318387,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BOURNEZEAU,46.640938,-1.135572,WOAH (former OIE),Confirmed,Domestic,Chicken,27/03/2022,04/04/2022,,
480,318403,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.242413,-0.863365,WOAH (former OIE),Confirmed,Domestic,Chicken,27/03/2022,04/04/2022,,
481,318404,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,GIGNAC,44.98674,1.520264,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,27/03/2022,04/04/2022,,
482,321031,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MONTREVAULT-SUR-EVRE,47.276377,-1.071684,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,27/03/2022,02/05/2022,,
483,321032,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,VAL-DU-LAYON,47.305709,-0.68857,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,27/03/2022,02/05/2022,,
484,318371,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMONT,46.828602,-0.840128,WOAH (former OIE),Confirmed,Domestic,Turkey,26/03/2022,04/04/2022,,
485,318373,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINTE HERMINE,46.575108,-1.037165,WOAH (former OIE),Confirmed,Domestic,Chicken,26/03/2022,04/04/2022,,
486,318375,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,MAULEON,46.954589,-0.843249,WOAH (former OIE),Confirmed,Domestic,Turkey,26/03/2022,04/04/2022,,
487,318377,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMOINE,47.145841,-0.993095,WOAH (former OIE),Confirmed,Domestic,Chicken,26/03/2022,04/04/2022,,
488,318380,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Bretagne,GUIPRY MESSAC,47.834967,-1.768676,WOAH (former OIE),Confirmed,Domestic,Duck,26/03/2022,04/04/2022,,
489,318381,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Bretagne,PEILLAC,47.727377,-2.251666,WOAH (former OIE),Confirmed,Domestic,Duck,26/03/2022,04/04/2022,,
490,318385,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHAMBRETAUD,46.926184,-0.974555,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,26/03/2022,04/04/2022,,
491,318386,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,LANDES GENUSSON,46.946656,-1.107345,WOAH (former OIE),Confirmed,Domestic,Chicken,26/03/2022,04/04/2022,,
493,318389,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-MARTIN-DES-NOYERS,46.73647,-1.152602,WOAH (former OIE),Confirmed,Domestic,Chicken,26/03/2022,04/04/2022,,
494,318390,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT LAURENT SUR SEVRE,46.945344,-0.889797,WOAH (former OIE),Confirmed,Domestic,Duck,26/03/2022,04/04/2022,,
495,318391,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,VERRIE,46.941315,-0.946821,WOAH (former OIE),Confirmed,Domestic,Chicken,26/03/2022,04/04/2022,,
496,318413,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,MAULEON,46.956811,-0.84767,WOAH (former OIE),Confirmed,Domestic,Turkey,26/03/2022,04/04/2022,,
497,321038,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHEMILLE-EN-ANJOU,47.268248,-0.838674,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,26/03/2022,02/05/2022,,
498,321039,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.164995,-1.122459,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,26/03/2022,02/05/2022,,
499,321040,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHEMILLE-EN-ANJOU,47.280232,-0.798938,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,26/03/2022,02/05/2022,,
500,324620,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MAULEVRIER,47.042171,-0.796432,WOAH (former OIE),Confirmed,Domestic,Duck,26/03/2022,12/06/2022,,
501,324621,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.251236,-0.846664,WOAH (former OIE),Confirmed,Domestic,Chicken,26/03/2022,13/06/2022,,
502,318414,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,MAULEON,46.974481,-0.700174,WOAH (former OIE),Confirmed,Domestic,Chicken,25/03/2022,04/04/2022,,
503,318422,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,ASSIER,44.667213,1.88404,WOAH (former OIE),Confirmed,Domestic,Duck,25/03/2022,04/04/2022,,
504,318424,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,MONCOUTANT,46.757872,-0.555852,WOAH (former OIE),Confirmed,Domestic,Turkey,25/03/2022,04/04/2022,,
505,318425,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINTE HERMINE,46.535295,-1.0915,WOAH (former OIE),Confirmed,Domestic,Chicken,25/03/2022,04/04/2022,,
506,318427,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,MAULEON,46.97113,-0.696782,WOAH (former OIE),Confirmed,Domestic,Duck,25/03/2022,04/04/2022,,
507,318353,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,saint-etienne-de-montluc,47.305085,-1.772864,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,24/03/2022,04/04/2022,,
508,318383,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CORCOUE-SUR-LOGNE,46.969312,-1.608067,WOAH (former OIE),Confirmed,Domestic,Chicken,24/03/2022,04/04/2022,,
510,318421,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MONTBERT,47.053354,-1.453641,WOAH (former OIE),Confirmed,Domestic,Chicken,24/03/2022,04/04/2022,,
511,318423,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHAVAGNES-EN-PAILLERS,46.913027,-1.185475,WOAH (former OIE),Confirmed,Domestic,Chicken,24/03/2022,04/04/2022,,
512,318426,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-PHILBERT-DE-GRAND-LIEU,47.030813,-1.676012,WOAH (former OIE),Confirmed,Domestic,Turkey,24/03/2022,04/04/2022,,
513,321018,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Centre,COUR-CHEVERNY,47.514509,1.493254,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,24/03/2022,02/05/2022,,
514,321036,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,ee,47.184011,-0.959211,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,24/03/2022,02/05/2022,,
515,321037,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.22069,-0.908769,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,24/03/2022,02/05/2022,,
516,324618,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,YZERNAY,47.007384,-0.695785,WOAH (former OIE),Confirmed,Domestic,Chicken,24/03/2022,13/06/2022,,
517,318352,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,COURLAY,46.772679,-0.550832,WOAH (former OIE),Confirmed,Domestic,Chicken,23/03/2022,04/04/2022,,
518,318405,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,AIGNAN,43.695359,0.111326,WOAH (former OIE),Confirmed,Domestic,Chicken,23/03/2022,04/04/2022,,
519,318415,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,GOURGE,46.745931,-0.205705,WOAH (former OIE),Confirmed,Domestic,Turkey,23/03/2022,04/04/2022,,
520,318416,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BOUPERE,46.771422,-0.877535,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,23/03/2022,04/04/2022,,
521,318417,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHANTONNAY,46.665241,-1.032041,WOAH (former OIE),Confirmed,Domestic,Chicken,23/03/2022,04/04/2022,,
522,318418,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BRUFFIERE,46.984893,-1.168873,WOAH (former OIE),Confirmed,Domestic,Chicken,23/03/2022,04/04/2022,,
523,318419,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHAUCHE,46.846967,-1.285878,WOAH (former OIE),Confirmed,Domestic,Chicken,23/03/2022,04/04/2022,,
524,318439,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,FOUGERE,46.656944,-1.258581,WOAH (former OIE),Confirmed,Domestic,Chicken,23/03/2022,04/04/2022,,
525,318440,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,YZERNAY,47.05882,-0.716224,WOAH (former OIE),Confirmed,Domestic,Duck,23/03/2022,04/04/2022,,
526,318441,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,C,47.211098,-0.878069,WOAH (former OIE),Confirmed,Domestic,Duck,23/03/2022,04/04/2022,,
527,321035,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,OREE D'ANJOU,47.311618,-1.249349,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,23/03/2022,02/05/2022,,
528,321127,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MONTREVAULT-SUR-EVRE,47.248896,-0.987344,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,23/03/2022,02/05/2022,,
529,321128,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.208605,-0.915739,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,23/03/2022,02/05/2022,,
530,321129,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEGUINIERE,47.10453,-0.951068,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,23/03/2022,02/05/2022,,
531,321133,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,TREMENTINES,47.102602,-0.820992,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,23/03/2022,02/05/2022,,
533,318445,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MAY-SUR-EVRE,47.156141,-0.880594,WOAH (former OIE),Confirmed,Domestic,Duck,22/03/2022,04/04/2022,,
534,321130,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.209874,-0.926207,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,22/03/2022,02/05/2022,,
535,321132,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,OREE D'ANJOU,47.331772,-1.202337,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,22/03/2022,02/05/2022,,
536,321144,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHAPELLE-PALLUAU,46.786309,-1.607667,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,22/03/2022,02/05/2022,,
537,324616,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.20204,-0.887121,WOAH (former OIE),Confirmed,Domestic,Duck,22/03/2022,12/06/2022,,
538,318384,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.189077,-1.108554,WOAH (former OIE),Confirmed,Domestic,Chicken,21/03/2022,04/04/2022,,
539,318402,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEGROLLES-EN-MAUGES,47.110919,-0.944023,WOAH (former OIE),Confirmed,Domestic,Duck,21/03/2022,04/04/2022,,
540,318442,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMOINE,47.089141,-1.083068,WOAH (former OIE),Confirmed,Domestic,Duck,21/03/2022,04/04/2022,,
541,321113,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,lll,47.054074,-1.045966,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,21/03/2022,02/05/2022,,
542,321117,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,ppp,47.210742,-0.924102,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,21/03/2022,02/05/2022,,
543,321131,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MAUGES-SUR-LOIRE,47.350024,-1.086345,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,21/03/2022,02/05/2022,,
544,318376,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.171699,-0.826762,WOAH (former OIE),Confirmed,Domestic,Duck,19/03/2022,04/04/2022,,
545,318393,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHEMILLE-EN-ANJOU,47.258577,-0.847,WOAH (former OIE),Confirmed,Domestic,Duck,19/03/2022,04/04/2022,,
546,318443,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-MAURICE-LE-GIRARD,46.647534,-0.781876,WOAH (former OIE),Confirmed,Domestic,Turkey,19/03/2022,04/04/2022,,
547,321110,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,hhh,47.125401,-0.797827,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,19/03/2022,02/05/2022,,
548,321115,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,nnn,47.319867,-1.066818,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,19/03/2022,02/05/2022,,
549,321116,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,ooo,47.216437,-0.909292,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,19/03/2022,02/05/2022,,
550,324617,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,REMOUILLE,47.055608,-1.391356,WOAH (former OIE),Confirmed,Domestic,Chicken,19/03/2022,13/06/2022,,
551,326151,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,joue-sur-erdre,47.503416,-1.455425,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,19/03/2022,05/07/2022,,
552,321114,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,mmm,47.029382,-1.086946,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,18/03/2022,02/05/2022,,
553,318394,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.262907,-0.93066,WOAH (former OIE),Confirmed,Domestic,Duck,16/03/2022,04/04/2022,,
554,321111,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,iii,47.214292,-0.954682,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,16/03/2022,02/05/2022,,
557,321143,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMONT,46.837564,-0.816781,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,15/03/2022,02/05/2022,,
558,326150,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,PANNECE,47.48,-1.257,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,15/03/2022,05/07/2022,,
560,318434,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MOUTIERS-SUR-LE-LAY,46.57459,-1.133051,WOAH (former OIE),Confirmed,Domestic,Duck,14/03/2022,04/04/2022,,
561,324628,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BOISSIERE-DE-MONTAIGU,46.931491,-1.172449,WOAH (former OIE),Confirmed,Domestic,Turkey,14/03/2022,13/06/2022,,
562,321772,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-MESMIN,46.793908,-0.733009,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,13/03/2022,02/05/2022,,
563,318428,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BOURNEZEAU,46.613502,-1.114308,WOAH (former OIE),Confirmed,Domestic,Duck,12/03/2022,04/04/2022,,
564,324626,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CEZAIS,46.578573,-0.811957,WOAH (former OIE),Confirmed,Domestic,Chicken,12/03/2022,13/06/2022,,
565,326149,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,saint-lumine-de-coutais,47.041,-1.703,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,12/03/2022,05/07/2022,,
566,318429,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BAZOGES-EN-PAREDS,46.65756,-0.926684,WOAH (former OIE),Confirmed,Domestic,Duck,10/03/2022,04/04/2022,,
567,321140,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,EPESSES,46.880024,-0.923244,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,10/03/2022,02/05/2022,,
568,321141,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-FULGENT,46.879892,-1.162345,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,10/03/2022,02/05/2022,,
569,315806,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,ROMAGNE,47.068978,-1.017621,WOAH (former OIE),Confirmed,Domestic,Duck,09/03/2022,14/03/2022,,
570,315807,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,aaa,47.134519,-1.011728,WOAH (former OIE),Confirmed,Domestic,Duck,09/03/2022,14/03/2022,,
571,318430,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-PAUL-EN-PAREDS,46.8335,-0.94662,WOAH (former OIE),Confirmed,Domestic,Chicken,09/03/2022,04/04/2022,,
572,321142,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT HILAIRE LE VOUHIS,46.69794,-1.133876,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,09/03/2022,02/05/2022,,
573,324629,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,HERBIERS,46.855882,-1.066163,WOAH (former OIE),Confirmed,Domestic,Turkey,09/03/2022,13/06/2022,,
574,315752,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,z,46.950003,-1.837926,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,08/03/2022,14/03/2022,,
575,315754,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,aa,46.807163,-1.729267,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
576,315756,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMONT,46.868703,-1.370464,WOAH (former OIE),Confirmed,Domestic,Chicken,08/03/2022,14/03/2022,,
577,315758,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMONT,46.845279,-0.874656,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
578,315760,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,bb,46.799249,-1.02942,WOAH (former OIE),Confirmed,Domestic,Chicken,08/03/2022,14/03/2022,,
579,315762,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,cc,46.917182,-1.150985,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
580,315764,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,POUZAUGES,46.759373,-0.866778,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
581,315766,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMONT,46.805264,-0.885737,WOAH (former OIE),Confirmed,Domestic,Chicken,08/03/2022,14/03/2022,,
582,315796,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,rr,46.933001,-1.78716,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
583,315801,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SALLERTAINE,46.880864,-1.898333,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
584,315802,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,FALLERON,46.861654,-1.715674,WOAH (former OIE),Confirmed,Domestic,Chicken,08/03/2022,14/03/2022,,
585,315803,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHALLANS,46.860122,-1.88226,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
586,315804,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,ww,47.157002,-1.003174,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,08/03/2022,14/03/2022,,
587,315805,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,zz,47.072953,-1.046495,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,08/03/2022,14/03/2022,,
588,315808,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,bbb,47.135287,-1.002967,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
589,315821,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,SAINT-POMPAIN,46.410283,-0.591219,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,14/03/2022,,
590,318431,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,HERBIERS,46.874219,-0.964545,WOAH (former OIE),Confirmed,Domestic,Duck,08/03/2022,04/04/2022,,
591,315737,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,q,46.962724,-1.768026,WOAH (former OIE),Confirmed,Domestic,Duck,07/03/2022,14/03/2022,,
592,315741,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,r,46.655553,-0.869399,WOAH (former OIE),Confirmed,Domestic,Duck,07/03/2022,14/03/2022,,
593,315742,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,s,46.563134,-1.196849,WOAH (former OIE),Confirmed,Domestic,Duck,07/03/2022,14/03/2022,,
594,315768,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,dd,46.659726,-0.84453,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/03/2022,14/03/2022,,
595,315769,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-MATHURIN,46.575578,-1.734303,WOAH (former OIE),Confirmed,Domestic,Duck,07/03/2022,14/03/2022,,
596,315794,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,LEGE,46.906481,-1.57542,WOAH (former OIE),Confirmed,Domestic,Chicken,07/03/2022,14/03/2022,,
597,315795,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,qq,46.953546,-1.634712,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/03/2022,14/03/2022,,
598,315810,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMONT,46.831048,-0.825083,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/03/2022,14/03/2022,,
599,315811,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,PORNIC,47.097036,-1.952308,WOAH (former OIE),Confirmed,Domestic,Duck,07/03/2022,14/03/2022,,
601,315813,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,ddd,46.882975,-1.651488,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/03/2022,14/03/2022,,
602,318435,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,A,46.756736,-1.068574,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/03/2022,04/04/2022,,
603,315678,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,a,46.765026,-1.459603,WOAH (former OIE),Confirmed,Domestic,Duck,06/03/2022,14/03/2022,,
